[1612253700000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00100000', 1612253999999, '882.00000000', 1, '0.00100000', '882.00000000', '0']
[1612254000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612254299999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612254300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612254599999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612254600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.01000000', 1612254899999, '8820.00000000', 1, '0.01000000', '8820.00000000', '0']
[1612254900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612255199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612255200000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612255499999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612255500000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00011200', 1612255799999, '98.78400000', 1, '0.00011200', '98.78400000', '0']
[1612255800000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612256099999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612256100000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612256399999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612256400000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612256699999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612256700000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612256999999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612257000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612257299999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612257300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612257599999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612257600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612257899999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612257900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612258199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612258200000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00011100', 1612258499999, '97.90200000', 1, '0.00011100', '97.90200000', '0']
[1612258500000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612258799999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612258800000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00011000', 1612259099999, '97.02000000', 1, '0.00011000', '97.02000000', '0']
[1612259100000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612259399999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612259400000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00010800', 1612259699999, '95.25600000', 1, '0.00010800', '95.25600000', '0']
[1612259700000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612259999999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612260000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612260299999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612260300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612260599999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612260600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612260899999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612260900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612261199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612261200000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612261499999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612261500000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612261799999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612261800000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612262099999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612262100000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612262399999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612262400000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612262699999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612262700000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612262999999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612263000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612263299999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612263300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612263599999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612263600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00003600', 1612263899999, '31.75200000', 1, '0.00003600', '31.75200000', '0']
[1612263900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612264199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612264200000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612264499999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612264500000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00003000', 1612264799999, '26.46000000', 1, '0.00003000', '26.46000000', '0']
[1612264800000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00003000', 1612265099999, '26.46000000', 1, '0.00003000', '26.46000000', '0']
[1612265100000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00006000', 1612265399999, '52.92000000', 2, '0.00006000', '52.92000000', '0']
[1612265400000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612265699999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612265700000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612265999999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612266000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612266299999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612266300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00022700', 1612266599999, '200.21400000', 1, '0.00022700', '200.21400000', '0']
[1612266600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00022700', 1612266899999, '200.21400000', 1, '0.00022700', '200.21400000', '0']
[1612266900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612267199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612267200000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00022700', 1612267499999, '200.21400000', 1, '0.00022700', '200.21400000', '0']
[1612267500000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612267799999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612267800000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00010700', 1612268099999, '94.37400000', 1, '0.00010700', '94.37400000', '0']
[1612268100000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612268399999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612268400000, '882000.00000000', '882000.00000000', '602000.00000000', '602000.00000000', '0.00110700', 1612268699999, '946.41400000', 2, '0.00100000', '882.00000000', '0']
[1612268700000, '602000.00000000', '602000.00000000', '602000.00000000', '602000.00000000', '0.00006800', 1612268999999, '40.93600000', 1, '0.00000000', '0.00000000', '0']
[1612269000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00010700', 1612269299999, '94.37400000', 1, '0.00010700', '94.37400000', '0']
[1612269300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612269599999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612269600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00028300', 1612269899999, '249.60600000', 2, '0.00028300', '249.60600000', '0']
[1612269900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612270199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612270200000, '602000.00000000', '602000.00000000', '602000.00000000', '602000.00000000', '0.00315700', 1612270499999, '1900.51400000', 4, '0.00000000', '0.00000000', '0']
[1612270500000, '602000.00000000', '602000.00000000', '602000.00000000', '602000.00000000', '0.00000000', 1612270799999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612270800000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.01122700', 1612271099999, '9902.21400000', 3, '0.01122700', '9902.21400000', '0']
[1612271100000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612271399999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612271400000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612271699999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612271700000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612271999999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612272000000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612272299999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612272300000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00339900', 1612272599999, '2997.91800000', 3, '0.00339900', '2997.91800000', '0']
[1612272600000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00011200', 1612272899999, '98.78400000', 2, '0.00011200', '98.78400000', '0']
[1612272900000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612273199999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
[1612273200000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00213300', 1612273499999, '1881.30600000', 2, '0.00213300', '1881.30600000', '0']
[1612273500000, '882000.00000000', '882000.00000000', '882000.00000000', '882000.00000000', '0.00000000', 1612273799999, '0.00000000', 0, '0.00000000', '0.00000000', '0']
